# RA              DEC                 z             sig               n200
 34.6685	-9.15756	     0.6	   4.156	       9
 34.6055	 -9.1534	     0.6	   4.402	      12
 34.5929	-8.66969	     0.6	    3.57	      13
 34.5236	-8.57212	     0.6	   4.392	      18
 34.0697	-8.50361	     0.6	   3.653	       9
 34.0697	 -8.4434	     0.6	   4.975	      22
 34.0613	-9.08074	     0.6	   4.725	      18
 34.0277	-8.58457	     0.6	   5.223	      15
 34.8892	-8.74235	     0.8	   4.508	      13
 34.8745	-8.99978	     0.8	   3.967	      10
 34.8513	-8.89805	     0.8	   3.532	      14
 34.8429	 -8.4953	     0.8	   4.896	      18
 34.8072	-9.27381	     0.8	   4.995	      18
 34.7967	-9.20323	     0.8	   5.084	      23
 34.7631	-9.11396	     0.8	   4.885	      23
 34.6559	-8.69668	     0.8	   4.235	      22
 34.5782	-8.44133	     0.8	   3.938	      10
 34.5278	-8.83577	     0.8	   3.585	      12
 34.3933	-8.76726	     0.8	   3.695	      15
 34.3113	-9.10773	     0.8	   3.566	      11
 34.2147	-8.54928	     0.8	   3.761	      11
 34.2126	-9.17624	     0.8	    3.71	       7
  34.158	-8.94788	     0.8	   4.441	      24
 34.0907	-8.95203	     0.8	   4.686	      10
 34.0655	-8.57212	     0.8	   3.653	      12
 34.9396	-9.02469	       1	   3.708	      10
 34.9228	-8.92297	       1	   5.928	      18
 34.9186	-8.72367	       1	   5.169	      19
 34.8724	-8.58872	       1	   5.722	      20
 34.8577	-8.53682	       1	   3.957	      11
 34.8282	-9.30911	       1	   3.836	      11
 34.8198	-8.61156	       1	   5.209	      18
 34.8156	-8.69875	       1	   4.342	      24
 34.7988	-8.89182	       1	   3.997	      19
 34.7757	-8.52644	       1	   5.556	      21
 34.7673	-8.58665	       1	   4.426	      15
 34.7169	-8.81709	       1	    4.17	      10
 34.5992	-8.60533	       1	   3.545	      11
 34.5761	-8.92712	       1	    3.61	      18
 34.5278	-9.13887	       1	   4.565	      12
 34.5278	-8.83785	       1	   4.604	      15
 34.5026	-8.65931	       1	   3.738	      10
  34.492	-8.83785	       1	   3.606	      13
 34.4227	 -8.7465	       1	    4.32	      16
 34.4206	-8.84615	       1	   5.916	      29
  34.366	-8.47039	       1	    3.97	      10
 34.2945	-9.31326	       1	   4.615	      17
 34.2735	-9.24267	       1	   5.252	      26
 34.2399	-9.15756	       1	   4.546	      15
  34.221	-9.29457	       1	   4.178	      10
 34.1811	  -9.197	       1	   3.901	      10
 34.1012	 -8.7465	       1	   3.998	      15
 34.0802	-8.45793	       1	   3.625	      17
 34.0718	-9.19493	     0.6	   3.639	       7
 34.9459	-9.13887	     0.3	   5.562	      15
 34.6812	-9.29873	     0.2	   7.248	      32
 34.6391	 -9.1887	     0.3	   6.979	      19
 34.4269	-9.08282	     0.2	  11.704	      55
 34.3492	-9.22814	     0.3	    7.51	      23
 34.2546	-9.19285	     0.3	    7.26	      26
 34.1958	-9.23437	     0.3	   6.438	      26
 34.9459	-8.54098	     0.3	   4.868	      11
 34.8535	-8.64893	     0.4	   5.442	      25
 34.7799	-8.48907	     0.3	   4.599	      14
 34.6538	-8.49738	     0.5	   5.431	      15
 34.6412	-8.54098	     0.4	   5.125	      13
 34.4857	-8.66346	     0.4	    4.79	      16
 34.4206	-9.28627	     0.3	  11.188	      90
 34.3155	-8.98109	     0.3	   4.927	      19
 34.9291	-9.27797	     0.5	   4.593	       8
 34.8555	-9.25305	     0.5	   4.652	      10
 34.6748	-9.01431	     0.5	   3.873	       7
 34.4731	-8.99978	     0.5	    7.76	      24
  34.305	-8.46416	     0.5	    7.06	      31
